3.877472272966207001e+00,2.434630337576493275e-01
3.920017150866371036e+00,3.441503094882421010e-01
3.943035102827130878e+00,1.112216068888486120e+00
3.953412097606205489e+00,3.849989170613056899e+00
3.961389011995597897e+00,9.073116577449312103e+00
3.970014488558682775e+00,2.488402146981000840e+01
3.975469216717050447e+00,4.448801421071782869e+01
3.977280786986160166e+00,6.017300996503766441e+01
3.980481561417436698e+00,7.075898588896853880e+01
3.982615411038288311e+00,7.781630317158911225e+01
3.986130457880891598e+00,7.964388732153028627e+01
3.990272047811042722e+00,7.781089848680835530e+01
3.994309547515787262e+00,7.427863672231087833e+01
4.000120584522663947e+00,7.192159363736485034e+01
4.006894456114560299e+00,7.139393626395357728e+01
4.013764410991448095e+00,7.243483851802740503e+01
4.020642372808750586e+00,7.360645407439166377e+01
4.024823997440981849e+00,7.242703175112185932e+01
4.028813455503230223e+00,6.811049017288183904e+01
4.032610746995495710e+00,6.065682933967161006e+01
4.037082623217806088e+00,5.032687533554081938e+01
4.039877045422972657e+00,4.039026227934371605e+01
4.044244831419875119e+00,2.836103534543740068e+01
4.048668665999688443e+00,1.724680152756405960e+01
4.054151418449512434e+00,9.530513048710588464e+00
4.059007627811787700e+00,5.474797554520222320e+00
4.068173572852949782e+00,2.331072573706876483e+00
4.089329911166999842e+00,4.860733283610016997e-01
4.128455825509552035e+00,3.277360816355354700e-01
4.167581739852104228e+00,1.693988349100834512e-01
