3.234961047614166585e+00,1.435087899133833389e-01
3.241064335503049954e+00,7.070370560197005716e-01
3.248377517810466131e+00,3.241761057864920303e-01
3.257730895392342951e+00,6.965301624724702378e-01
3.263830339295782590e+00,8.818102608784812446e-01
3.269525203731229013e+00,1.256470708830931926e+00
3.276863371944031655e+00,3.332222848649493585e+00
3.284241902003997904e+00,9.379580749320922450e+00
3.292191210513727651e+00,2.714709366226460929e+01
3.297467347479200228e+00,4.631897106475551595e+01
3.302989739762185906e+00,6.194459393276729742e+01
3.305860716390754295e+00,6.667091640612989067e+01
3.309547872567611737e+00,6.837597309779670240e+01
3.314330831539473721e+00,6.679691370679790907e+01
3.319650346812909714e+00,6.245943883507311511e+01
3.324403942007073010e+00,5.799098371858611500e+01
3.327783445876685064e+00,5.720083115507493687e+01
3.332027179112637683e+00,5.811751490612135740e+01
3.336297606691951856e+00,6.166092204397521215e+01
3.339691792450413033e+00,6.231546734320813385e+01
3.342481351331727524e+00,5.903028348680803816e+01
3.345779437454086569e+00,5.022862459353415687e+01
3.347652712999504843e+00,4.011449381830195193e+01
3.349812285377479881e+00,3.039419358880178379e+01
3.352252815719338308e+00,2.054237922767215707e+01
3.356099470597782908e+00,1.016433037773566639e+01
3.360285810995507383e+00,5.433558847146073845e+00
3.365055422795688145e+00,2.541137762743531425e+00
3.371818434686416399e+00,1.354841143742291365e+00
3.377461618873114801e+00,1.088609559279959171e+00
3.384231304349683445e+00,5.589937869805794435e-01
3.387903778637692209e+00,8.193526159032842315e-01
3.393544293390053923e+00,2.904486927602363266e-01
